gradient_descent_sst best cost max,gradient_descent_sst best cost mean,gradient_descent_sst best cost min,gradient_descent_sst best cost std,gradient_descent_sst success fraction,gradient_descent_sst time,policy_guided_gradient_descent_sst best cost max,policy_guided_gradient_descent_sst best cost mean,policy_guided_gradient_descent_sst best cost min,policy_guided_gradient_descent_sst best cost std,policy_guided_gradient_descent_sst success fraction,policy_guided_gradient_descent_sst time,policy_guided_sst best cost max,policy_guided_sst best cost mean,policy_guided_sst best cost min,policy_guided_sst best cost std,policy_guided_sst success fraction,policy_guided_sst time,rl best cost max,rl best cost mean,rl best cost min,rl best cost std,rl success fraction,rl time,rl_rrt best cost max,rl_rrt best cost mean,rl_rrt best cost min,rl_rrt best cost std,rl_rrt success fraction,rl_rrt time,stable_sparse_rrt best cost max,stable_sparse_rrt best cost mean,stable_sparse_rrt best cost min,stable_sparse_rrt best cost std,stable_sparse_rrt success fraction,stable_sparse_rrt time
inf,18.829787234042552,3.0,10.87906275088573,0.94,64.20000000000063,4.0,2.62,1.0,0.9141115905621151,1.0,64.20000000000063,4.0,2.82,1.0,0.7922120928135343,1.0,64.20000000000063,4.0,2.78,1.0,0.9651942809610923,1.0,64.20000000000063,inf,23.88888888888889,13.0,17.110389595177708,0.4,64.20000000000063,inf,17.32608695652174,3.0,10.363091589713294,0.92,64.20000000000063
inf,18.829787234042552,3.0,10.87906275088573,0.94,64.30000000000062,4.0,2.62,1.0,0.9141115905621151,1.0,64.30000000000062,4.0,2.82,1.0,0.7922120928135343,1.0,64.30000000000062,4.0,2.78,1.0,0.9651942809610923,1.0,64.30000000000062,inf,23.88888888888889,13.0,17.110389595177708,0.4,64.30000000000062,inf,17.32608695652174,3.0,10.363091589713294,0.92,64.30000000000062
inf,18.829787234042552,3.0,10.87906275088573,0.94,64.40000000000062,4.0,2.62,1.0,0.9141115905621151,1.0,64.40000000000062,4.0,2.82,1.0,0.7922120928135343,1.0,64.40000000000062,4.0,2.78,1.0,0.9651942809610923,1.0,64.40000000000062,inf,23.88888888888889,13.0,17.110389595177708,0.4,64.40000000000062,inf,17.32608695652174,3.0,10.363091589713294,0.92,64.40000000000062
inf,18.829787234042552,3.0,10.87906275088573,0.94,64.50000000000061,4.0,2.62,1.0,0.9141115905621151,1.0,64.50000000000061,4.0,2.82,1.0,0.7922120928135343,1.0,64.50000000000061,4.0,2.78,1.0,0.9651942809610923,1.0,64.50000000000061,inf,23.88888888888889,13.0,17.110389595177708,0.4,64.50000000000061,inf,17.32608695652174,3.0,10.363091589713294,0.92,64.50000000000061
inf,18.829787234042552,3.0,10.87906275088573,0.94,64.6000000000006,4.0,2.62,1.0,0.9141115905621151,1.0,64.6000000000006,4.0,2.82,1.0,0.7922120928135343,1.0,64.6000000000006,4.0,2.78,1.0,0.9651942809610923,1.0,64.6000000000006,inf,23.88888888888889,13.0,17.110389595177708,0.4,64.6000000000006,inf,17.32608695652174,3.0,10.363091589713294,0.92,64.6000000000006
inf,18.829787234042552,3.0,10.87906275088573,0.94,64.7000000000006,4.0,2.62,1.0,0.9141115905621151,1.0,64.7000000000006,4.0,2.82,1.0,0.7922120928135343,1.0,64.7000000000006,4.0,2.78,1.0,0.9651942809610923,1.0,64.7000000000006,inf,23.88888888888889,13.0,17.110389595177708,0.4,64.7000000000006,inf,17.32608695652174,3.0,10.363091589713294,0.92,64.7000000000006
inf,18.829787234042552,3.0,10.87906275088573,0.94,64.8000000000006,4.0,2.62,1.0,0.9141115905621151,1.0,64.8000000000006,4.0,2.82,1.0,0.7922120928135343,1.0,64.8000000000006,4.0,2.78,1.0,0.9651942809610923,1.0,64.8000000000006,inf,23.88888888888889,13.0,17.110389595177708,0.4,64.8000000000006,inf,17.32608695652174,3.0,10.363091589713294,0.92,64.8000000000006
inf,18.829787234042552,3.0,10.87906275088573,0.94,64.90000000000059,4.0,2.62,1.0,0.9141115905621151,1.0,64.90000000000059,4.0,2.82,1.0,0.7922120928135343,1.0,64.90000000000059,4.0,2.78,1.0,0.9651942809610923,1.0,64.90000000000059,inf,23.88888888888889,13.0,17.110389595177708,0.4,64.90000000000059,inf,17.32608695652174,3.0,10.363091589713294,0.92,64.90000000000059
inf,18.829787234042552,3.0,10.87906275088573,0.94,65.00000000000058,4.0,2.62,1.0,0.9141115905621151,1.0,65.00000000000058,4.0,2.82,1.0,0.7922120928135343,1.0,65.00000000000058,4.0,2.78,1.0,0.9651942809610923,1.0,65.00000000000058,inf,23.88888888888889,13.0,17.110389595177708,0.4,65.00000000000058,inf,17.32608695652174,3.0,10.363091589713294,0.92,65.00000000000058
inf,18.829787234042552,3.0,10.87906275088573,0.94,65.10000000000058,4.0,2.62,1.0,0.9141115905621151,1.0,65.10000000000058,4.0,2.82,1.0,0.7922120928135343,1.0,65.10000000000058,4.0,2.78,1.0,0.9651942809610923,1.0,65.10000000000058,inf,23.88888888888889,13.0,17.110389595177708,0.4,65.10000000000058,inf,17.32608695652174,3.0,10.363091589713294,0.92,65.10000000000058
